_link,_link_release,id,title,description,status,date,value_amount,value_currency,contractPeriod_startDate,contractPeriod_endDate,datePublished
27395.awards.0,27395,99595267-3b51-4ff6-a984-26330b415e65,,See description of related tender,active,2022-01-24T00:00:00,70000.0,GBP,2022-04-01T00:00:00,2023-03-31T00:00:00,2022-01-31T15:06:54
27392.awards.0,27392,b3c366e1-31ff-4d20-ab14-704ef11f1fde,,See description of related tender,active,2021-11-01T00:00:00,57850.0,GBP,2021-08-17T00:00:00,2024-08-16T00:00:00,2022-01-31T15:04:25
27400.awards.0,27400,bb36d3bf-2625-46c2-9dfb-9e301dcc0c71,,See description of related tender,active,2021-10-14T00:00:00,200000.0,GBP,2022-01-27T00:00:00,2022-05-05T00:00:00,2022-01-28T11:54:12
27398.awards.0,27398,b2fb975d-18fa-460f-b3d3-1204758c2e5e,,See description of related tender,active,2022-01-28T00:00:00,83077.5,GBP,2022-01-31T00:00:00,2024-07-31T00:00:00,2022-01-28T13:28:37
27401.awards.0,27401,6f219b1f-68a7-48cd-9bfd-50d8e3e6b908,,See description of related tender,active,2022-01-20T00:00:00,72362.5,GBP,2022-01-25T00:00:00,2022-07-22T00:00:00,2022-01-26T10:43:40
27402.awards.0,27402,2c807a71-6677-42f7-9b33-5df3bc1fde66,,See description of related tender,active,2022-01-04T00:00:00,9900.0,GBP,2022-01-04T00:00:00,2026-01-03T00:00:00,2022-01-28T11:56:42
27399.awards.0,27399,801ce483-0457-46a0-b143-c33a71cff58e,,See description of related tender,active,2022-01-17T00:00:00,13137.9,GBP,2022-01-24T00:00:00,2022-02-14T00:00:00,2022-01-26T10:25:35
27403.awards.0,27403,ec32a915-30f8-4666-a1dc-94bc2576b3c7,,See description of related tender,active,2022-01-28T00:00:00,1222229.0,GBP,2022-02-01T00:00:00,2022-05-31T00:00:00,2022-01-28T11:58:57
27407.awards.0,27407,acc6075e-5dbe-40ab-980f-88e10f67c6eb,,See description of related tender,active,2022-01-28T00:00:00,323842.0,GBP,2022-01-10T00:00:00,2024-01-09T00:00:00,2022-01-28T12:03:38
27404.awards.0,27404,3a79997e-65e2-4928-8db9-0071586c02ea,,See description of related tender,active,2022-01-21T00:00:00,80000.0,GBP,2022-01-22T00:00:00,2023-04-09T00:00:00,2022-01-28T12:00:33
27408.awards.0,27408,441fc13a-239d-478b-b04a-affb152cb362,,See description of related tender,active,2022-01-25T00:00:00,38300.0,GBP,2022-01-25T00:00:00,2022-03-08T00:00:00,2022-01-28T12:04:04
27409.awards.0,27409,19365ada-d1a2-4ff3-8335-38ee5c22f53d,,See description of related tender,active,2022-01-28T00:00:00,375000.0,GBP,2022-05-01T00:00:00,2026-04-30T00:00:00,2022-01-28T12:04:30
27406.awards.0,27406,a06ef770-2b74-4fda-9d97-4e53eb741241,,See description of related tender,active,2021-09-09T00:00:00,20962.0,GBP,2021-09-16T00:00:00,2022-04-01T00:00:00,2022-01-28T12:02:44
27410.awards.0,27410,b9e333a1-eb79-4c9c-b10c-5e6b92c7deeb,,See description of related tender,active,2022-01-18T00:00:00,65000.0,GBP,2021-09-27T00:00:00,2022-09-26T00:00:00,2022-01-28T12:04:58
27415.awards.0,27415,eefdbd30-5fb3-4bbc-a04f-2cac419bd665,,See description of related tender,active,2022-01-28T00:00:00,181000.0,GBP,2022-02-01T00:00:00,2024-01-31T00:00:00,2022-01-28T12:13:21
27413.awards.0,27413,90383a90-c62e-42e2-9503-ea451e0d708b,,See description of related tender,active,2021-11-28T00:00:00,202500.0,GBP,2021-12-01T00:00:00,2023-12-31T00:00:00,2022-01-28T12:11:26
27422.awards.0,27422,d45d6a46-db7a-4611-892b-c3a50c49c16a,,See description of related tender,active,2021-12-15T00:00:00,139218.0,GBP,2021-12-15T00:00:00,2023-03-31T00:00:00,2022-01-28T12:29:45
27423.awards.0,27423,089682d0-e36a-495e-92c4-0af155f41801,,See description of related tender,active,2022-01-27T00:00:00,293598.17,GBP,2022-02-01T00:00:00,2022-06-30T00:00:00,2022-01-28T12:30:03
27426.awards.0,27426,d3074f43-7062-4397-b6e2-d4554f864868,,See description of related tender,active,2019-09-30T00:00:00,2318.0,GBP,2019-10-01T00:00:00,2024-09-30T00:00:00,2022-01-28T12:40:21
27424.awards.0,27424,f1b3340d-9d23-47db-b160-1c8a6685c7b3,,See description of related tender,active,2022-01-21T00:00:00,40000.0,GBP,2022-01-24T00:00:00,2022-12-31T00:00:00,2022-01-28T12:40:04
27425.awards.0,27425,3c33b637-3042-4bb5-a3ea-37385dd664de,,See description of related tender,active,2021-11-29T00:00:00,6416483.0,GBP,2021-12-01T00:00:00,2025-11-30T00:00:00,2022-01-28T12:40:12
27432.awards.0,27432,8e1f9ec0-ef4f-45b0-8ea3-5bfca4a8c750,,See description of related tender,active,2022-01-21T00:00:00,99975.0,GBP,2022-01-25T00:00:00,2022-03-11T00:00:00,2022-01-28T10:44:10
27430.awards.0,27430,4ce9e737-b9ac-4be5-a8cb-26910c8e32ea,,See description of related tender,active,2022-01-28T00:00:00,34402.5,GBP,2022-02-01T00:00:00,2022-05-31T00:00:00,2022-01-28T12:56:54
27429.awards.0,27429,e9a2dc31-3ba9-4941-8ecd-a26adadaba96,,See description of related tender,active,2021-12-15T00:00:00,385831.0,GBP,2021-12-15T00:00:00,2023-03-31T00:00:00,2022-01-28T12:46:25
27437.awards.0,27437,d48e72da-a97c-4536-b6fa-f921c9b9c1df,,See description of related tender,active,2022-01-26T00:00:00,165000.0,GBP,2022-01-27T00:00:00,2022-12-15T00:00:00,2022-01-28T13:10:05
27433.awards.0,27433,7406b6d2-7ac6-4f44-aa93-a7fbee8493f2,,See description of related tender,active,2021-12-15T00:00:00,746582.0,GBP,2021-12-15T00:00:00,2023-03-31T00:00:00,2022-01-28T13:02:03
27435.awards.0,27435,e679bd47-ce36-4200-8c01-a24ab928d509,,See description of related tender,active,2022-01-13T00:00:00,31500.0,GBP,2022-01-13T00:00:00,2022-04-30T00:00:00,2022-01-28T13:08:49
27443.awards.0,27443,7cf6a033-8cf7-4f5e-9ebe-dbb63bcf5d94,,See description of related tender,active,2021-12-24T00:00:00,574672.0,GBP,2022-01-01T00:00:00,2026-12-31T00:00:00,2022-01-28T13:21:48
27439.awards.0,27439,86e6ce7a-e866-4a3f-affc-368c9345809d,,See description of related tender,active,2021-12-22T00:00:00,9044339.0,GBP,2021-12-24T00:00:00,2022-12-23T00:00:00,2022-01-28T13:13:41
27439.awards.1,27439,5ea5c8c7-9b0d-40a3-abb4-83ce05534c1c,,See description of related tender,active,2021-12-22T00:00:00,9044339.0,GBP,2021-12-24T00:00:00,2022-12-23T00:00:00,2022-01-28T13:13:41
27447.awards.0,27447,12372c0f-f0e5-4b60-95ea-2aa1e836925d,,See description of related tender,active,2022-01-28T00:00:00,2424413.0,GBP,2022-12-01T00:00:00,2026-11-30T00:00:00,2022-01-28T13:31:06
27439.awards.2,27439,850c5384-8a77-4900-82a6-307876fcce00,,See description of related tender,active,2021-12-22T00:00:00,9044339.0,GBP,2021-12-24T00:00:00,2022-12-23T00:00:00,2022-01-28T13:13:41
27444.awards.0,27444,fe65ec2c-8f19-49e9-b769-e2c242851533,,See description of related tender,active,2022-01-28T00:00:00,45200.0,GBP,2022-02-01T00:00:00,2023-01-31T00:00:00,2022-01-28T13:22:34
27457.awards.0,27457,e506b577-b2e0-4845-8167-d8db05b3a005,,See description of related tender,active,2021-06-24T00:00:00,84585.0,GBP,2021-07-01T00:00:00,2024-06-30T00:00:00,2022-01-28T13:45:04
27448.awards.0,27448,3ee18d19-0770-4730-be0b-0dc681010e21,,See description of related tender,active,2021-03-25T00:00:00,83862.0,GBP,2021-04-01T00:00:00,2024-03-31T00:00:00,2022-01-28T13:33:04
27453.awards.0,27453,904ec3cb-a9f5-4b97-bc4b-08c98e3c608f,,See description of related tender,active,2021-06-28T00:00:00,1400.0,GBP,2021-10-01T00:00:00,2024-03-31T00:00:00,2022-01-28T13:39:20
27449.awards.0,27449,75657eb7-fec6-40c5-8754-7054a76c3e6c,,See description of related tender,active,2021-12-21T00:00:00,900000.0,GBP,2022-02-01T00:00:00,2025-08-01T00:00:00,2022-01-28T13:35:07
27450.awards.0,27450,edd43c6c-1ff8-4473-b083-5c6894520726,,See description of related tender,active,2022-01-27T00:00:00,28080.0,GBP,2022-02-01T00:00:00,2023-03-31T00:00:00,2022-01-28T13:35:34
27467.awards.0,27467,851989d9-5d1d-4b7d-bae8-f6c5a5097611,,See description of related tender,active,2021-11-10T00:00:00,166321.0,GBP,2021-11-11T00:00:00,2024-11-03T00:00:00,2022-01-28T14:07:05
27459.awards.0,27459,e212b26a-d3a6-44fc-a437-6c5758f77f0f,,See description of related tender,active,2021-12-13T00:00:00,400000.0,GBP,2021-12-14T00:00:00,2031-12-13T00:00:00,2022-01-28T13:50:54
27463.awards.0,27463,d298e80f-790f-4085-a288-af67ad376709,,See description of related tender,active,2021-12-20T00:00:00,140041.68,GBP,2021-12-20T00:00:00,2022-01-31T00:00:00,2022-01-28T14:01:18
27461.awards.0,27461,8ade7b84-b389-4161-8c81-0f237f9d25ab,,See description of related tender,active,2021-11-10T00:00:00,70449.15,GBP,2022-01-10T00:00:00,2022-06-30T00:00:00,2022-01-28T14:00:04
27465.awards.0,27465,8dbd69a9-ca2c-4fab-b30a-e869069aa6d6,,See description of related tender,active,2022-01-12T00:00:00,175000.0,GBP,2022-01-13T00:00:00,2022-03-31T00:00:00,2022-01-25T11:55:03
27475.awards.0,27475,8642864c-7884-407f-8ba7-93b7f7ac8be4,,See description of related tender,active,2022-01-31T00:00:00,298200.0,GBP,2022-01-31T00:00:00,2022-03-31T00:00:00,2022-01-28T14:27:05
27466.awards.0,27466,d6ea6229-19bf-43ec-a53c-d5633cc3a2c9,,See description of related tender,active,2021-02-05T00:00:00,597009.72,GBP,2021-04-01T00:00:00,2022-04-30T00:00:00,2022-01-28T14:05:07
27470.awards.0,27470,ad658501-59d7-4636-973b-85a6d3212331,,See description of related tender,active,2021-01-20T00:00:00,114070.0,GBP,2021-03-01T00:00:00,2021-04-30T00:00:00,2022-01-28T14:15:05
27477.awards.0,27477,69acd2a7-860a-4c1e-8dc6-190f3b10f40b,,See description of related tender,active,2021-12-29T00:00:00,29950.0,GBP,2022-01-01T00:00:00,2022-06-01T00:00:00,2022-01-07T14:11:14
27471.awards.0,27471,d44dc1d5-b762-4a30-8380-8fa933c4cc3b,,See description of related tender,active,2021-12-20T00:00:00,530524.68,GBP,2021-12-20T00:00:00,2023-12-19T00:00:00,2022-01-28T14:16:18
27476.awards.0,27476,1ac948bc-4f0b-4361-b455-0df3faa1bfd1,,See description of related tender,active,2021-12-14T00:00:00,69148.32,GBP,2022-04-30T00:00:00,2023-04-30T00:00:00,2022-01-28T14:29:09
27478.awards.0,27478,4a7b60b6-95d3-42b9-97a2-7ae5740367c7,,See description of related tender,active,2022-01-28T00:00:00,390263.0,GBP,2022-02-21T00:00:00,2025-02-20T00:00:00,2021-10-14T10:49:18
27481.awards.0,27481,167f276a-70dd-49be-86ba-ab83ed9f9a47,,See description of related tender,active,2022-01-27T00:00:00,26574.0,GBP,2022-02-01T00:00:00,2022-03-31T00:00:00,2022-01-28T14:40:03
27480.awards.0,27480,1d0484e5-3c7d-480f-83c7-8766e1514eb4,,See description of related tender,active,2022-01-28T00:00:00,15105.0,GBP,2022-01-31T00:00:00,2022-07-22T00:00:00,2022-01-28T14:37:21
27482.awards.0,27482,fa36516e-92de-4764-bb9d-e6ae07bda73e,,See description of related tender,active,2020-12-24T00:00:00,97088.67,GBP,2021-02-01T00:00:00,2021-10-31T00:00:00,2022-01-28T14:50:03
27486.awards.0,27486,1d1dea5a-d11d-4f90-b3b3-584b66081df4,,See description of related tender,active,2022-01-21T00:00:00,205945.0,GBP,2022-01-21T00:00:00,2022-07-21T00:00:00,2022-01-28T14:54:09
27485.awards.0,27485,4f5d93a9-0188-410a-a876-392ff1a89da6,,See description of related tender,active,2021-10-15T00:00:00,244000.0,GBP,2022-02-04T00:00:00,2025-04-03T00:00:00,2022-01-28T14:53:22
27483.awards.0,27483,668e22c6-add3-46ec-b64b-cd1eaf07db36,,See description of related tender,active,2022-01-21T00:00:00,495000.0,GBP,2022-01-24T00:00:00,2025-01-24T00:00:00,2022-01-28T14:50:24
27487.awards.0,27487,db86811e-001b-4d9f-ac2e-f6b0a74db979,,See description of related tender,active,2022-01-17T00:00:00,298310.0,GBP,2022-01-17T00:00:00,2025-01-16T00:00:00,2022-01-28T14:54:11
27488.awards.0,27488,77e1f387-fe84-4a85-8402-3cb527eadebf,,See description of related tender,active,2022-01-21T00:00:00,272700.0,GBP,2022-02-07T00:00:00,2022-05-02T00:00:00,2022-01-28T14:54:43
27490.awards.0,27490,b17e28e9-caa1-41fe-ba54-362cdb1b05ce,,See description of related tender,active,2020-07-21T00:00:00,52422.5,GBP,2020-08-03T00:00:00,2020-09-04T00:00:00,2022-01-28T15:00:04
27492.awards.0,27492,57d4c6ef-0818-4b09-8e7c-285a0ac69c75,,See description of related tender,active,2021-10-27T00:00:00,15000.0,GBP,2021-11-01T00:00:00,2024-10-31T00:00:00,2022-01-28T15:01:32
27489.awards.0,27489,c937da1d-b934-4e48-822f-d46c4a4003d4,,See description of related tender,active,2021-12-07T00:00:00,494566.09,GBP,2022-02-14T00:00:00,2026-02-13T00:00:00,2022-01-28T14:56:16
27493.awards.0,27493,8d946664-df44-4093-a9ef-ecdb08e97a75,,See description of related tender,active,2021-10-25T00:00:00,28000.0,GBP,2021-10-18T00:00:00,2022-01-31T00:00:00,2022-01-28T15:02:43
27499.awards.0,27499,3c9b0559-e4c2-4796-ba63-5a8e1b265c51,,See description of related tender,active,2022-01-27T00:00:00,82850.0,GBP,2022-01-31T00:00:00,2022-03-31T00:00:00,2022-01-28T15:17:26
27497.awards.0,27497,4f14b139-3a42-44af-9098-418153285d05,,See description of related tender,active,2021-11-30T00:00:00,53500.0,GBP,2022-01-01T00:00:00,2026-12-31T00:00:00,2022-01-28T15:11:57
27495.awards.0,27495,862aea75-d5bc-4299-96d3-7aa389ec46c1,,See description of related tender,active,2022-01-19T00:00:00,35000.0,GBP,2022-01-20T00:00:00,2022-07-19T00:00:00,2022-01-28T15:05:05
27500.awards.0,27500,c4ad6ccf-25e6-4fec-a430-f6344bc6b84e,,See description of related tender,active,2021-04-01T00:00:00,87342.0,GBP,2021-04-01T00:00:00,2022-03-31T00:00:00,2022-01-28T15:19:53
27504.awards.0,27504,99894e35-4f41-4480-a6f3-db628825c38c,,See description of related tender,active,2021-12-20T00:00:00,250000.0,GBP,2021-12-20T00:00:00,2022-03-31T00:00:00,2022-01-28T15:24:52
27503.awards.0,27503,69df1a02-e63a-4f98-b146-d351d75f4b4c,,See description of related tender,active,2021-12-17T00:00:00,755604.0,GBP,2021-12-20T00:00:00,2022-03-31T00:00:00,2022-01-28T15:21:40
27502.awards.0,27502,d22eb148-24bb-40cf-884d-0c7834492f9a,,See description of related tender,active,2022-01-24T00:00:00,618567.0,GBP,2022-01-31T00:00:00,2022-07-31T00:00:00,2022-01-28T15:21:19
27508.awards.0,27508,3a43c272-6812-4897-9fdc-0562ca7e0c00,,See description of related tender,active,2022-01-28T00:00:00,7035000.0,GBP,2022-07-01T00:00:00,2029-05-31T00:00:00,2022-01-28T15:29:55
27505.awards.0,27505,26e22a24-5bb0-471b-9c18-4dc09873c039,,See description of related tender,active,2021-10-12T00:00:00,650000.0,GBP,2021-11-01T00:00:00,2022-10-31T00:00:00,2022-01-28T15:26:08
27506.awards.0,27506,89ed7e15-8559-400e-ba41-39dd6808b151,,See description of related tender,active,2022-01-10T00:00:00,117000.0,GBP,2021-12-14T00:00:00,2022-03-13T00:00:00,2022-01-28T15:26:35
27513.awards.0,27513,5d4bd558-a241-4bb6-b63b-c2cdc802fe37,,See description of related tender,active,2022-01-17T00:00:00,155721.0,GBP,2022-01-17T00:00:00,2022-09-30T00:00:00,2022-01-28T15:31:57
27512.awards.0,27512,c5f54a74-9c7a-4dc2-aa1a-e95fd035af79,,See description of related tender,active,2022-01-17T00:00:00,1008000.0,GBP,2022-01-17T00:00:00,2025-01-16T00:00:00,2022-01-28T15:31:43
27511.awards.0,27511,d7059ee6-5f99-4709-9b7f-462247c23b31,,See description of related tender,active,2022-01-28T00:00:00,200000.0,GBP,2022-04-04T00:00:00,2022-08-31T00:00:00,2022-01-28T15:31:20
27523.awards.0,27523,19e6f69f-7fb5-488a-95b7-856a04e6430f,,See description of related tender,active,2021-12-02T00:00:00,95000.0,GBP,2021-12-06T00:00:00,2022-03-31T00:00:00,2022-01-28T15:55:21
27515.awards.0,27515,6bd7dce1-f4d5-41c4-84db-65dbd31a3765,,See description of related tender,active,2022-01-28T00:00:00,390000.0,GBP,2022-02-01T00:00:00,2023-01-31T00:00:00,2022-01-28T15:38:43
27520.awards.0,27520,c0044f42-f9bc-4b7f-af72-0f5808025275,,See description of related tender,active,2022-01-03T00:00:00,675450.0,GBP,2022-01-04T00:00:00,2022-07-22T00:00:00,2022-01-28T15:47:15
27517.awards.0,27517,aab22d0b-baa7-4907-b06a-86e7e5f92fe1,,See description of related tender,active,2022-01-27T00:00:00,560220.0,GBP,2022-01-28T00:00:00,2027-12-31T00:00:00,2022-01-28T15:40:03
27518.awards.0,27518,dae87286-86d1-4850-b790-4b9e18a3ff33,,See description of related tender,active,2022-01-28T00:00:00,6159.48,GBP,2022-01-31T00:00:00,2022-02-28T00:00:00,2022-01-28T15:40:15
27524.awards.0,27524,da138e05-cdbd-4fe8-99e1-cd2bd8ba2805,,See description of related tender,active,2022-01-25T00:00:00,85940.01,GBP,2022-01-28T00:00:00,2022-04-05T00:00:00,2022-01-28T15:56:10
27521.awards.0,27521,84bab161-5c09-49cb-8141-3526be47bfd3,,See description of related tender,active,2021-12-15T00:00:00,95000.0,GBP,2022-01-01T00:00:00,2023-12-31T00:00:00,2022-01-28T15:47:32
27531.awards.0,27531,8c1aab5d-799a-4c00-8a07-94d33d17f39a,,See description of related tender,active,2022-01-24T00:00:00,35239.5,GBP,2022-01-24T00:00:00,2022-04-01T00:00:00,2022-01-28T16:06:48
27527.awards.0,27527,f0019539-994c-4153-a1b3-e5fd96c8a069,,See description of related tender,active,2021-08-05T00:00:00,1524944.0,GBP,2022-01-05T00:00:00,2034-01-04T00:00:00,2022-01-28T16:00:59
27526.awards.0,27526,e3c3188b-1e08-44ab-8905-b3dd2990c9cf,,See description of related tender,active,2022-01-27T00:00:00,107967.0,GBP,2022-01-28T00:00:00,2022-01-31T00:00:00,2022-01-28T16:00:03
27530.awards.0,27530,1037fdc2-e6b9-44de-b6d3-047df8ce8e09,,See description of related tender,active,2021-08-15T00:00:00,260000.0,GBP,2021-09-30T00:00:00,2024-09-29T00:00:00,2022-01-28T16:05:07
27547.awards.0,27547,26f9e3a6-faee-401b-a247-a7531f0b5861,,See description of related tender,active,2022-01-04T00:00:00,64587.0,GBP,2022-01-04T00:00:00,2022-03-31T00:00:00,2022-01-28T16:42:16
27537.awards.0,27537,db2db768-aa36-4510-a8bd-d30c43ebdec1,,See description of related tender,active,2022-01-28T00:00:00,17500.0,GBP,2022-01-31T00:00:00,2022-03-31T00:00:00,2022-01-28T16:22:41
27545.awards.0,27545,095b2eaf-2ec8-4fed-a4c0-5da67fc4635d,,See description of related tender,active,2022-01-27T00:00:00,52610.0,GBP,2022-01-31T00:00:00,2022-06-01T00:00:00,2022-01-28T16:40:03
27536.awards.0,27536,50304a2e-1b3a-42cf-9bb2-8ab25400c01d,,See description of related tender,active,2021-06-04T00:00:00,7497065.9,GBP,2021-06-04T00:00:00,2022-01-30T00:00:00,2021-12-22T15:45:13
27540.awards.0,27540,af26cda3-8794-429e-9303-798c413e1a20,,See description of related tender,active,2022-01-28T00:00:00,22500.0,GBP,2022-01-31T00:00:00,2022-03-31T00:00:00,2022-01-28T16:28:15
27548.awards.0,27548,3e58833c-f4e9-4539-b88a-cb206d53f555,,See description of related tender,active,2022-01-28T00:00:00,30000.0,GBP,2022-02-07T00:00:00,2022-04-29T00:00:00,2022-01-28T16:44:22
27550.awards.0,27550,6287efa4-4a1f-4fdd-9fbc-6c3a9aa270ad,,See description of related tender,active,2022-01-28T00:00:00,5643.0,GBP,2022-02-01T00:00:00,2022-04-25T00:00:00,2022-01-28T16:47:38
27546.awards.0,27546,61238b4c-4296-4c42-b928-4a5031f5eaba,,See description of related tender,active,2022-01-27T00:00:00,58176.0,GBP,2022-01-29T00:00:00,2022-07-23T00:00:00,2022-01-28T16:40:07
27558.awards.0,27558,84909dd8-8834-4807-a614-2a6d6a80833a,,See description of related tender,active,2022-01-26T00:00:00,23976.56,GBP,2022-01-26T00:00:00,2022-03-23T00:00:00,2022-01-28T17:16:58
27554.awards.0,27554,10a3b701-7b25-4153-adfb-fbb1790d88c4,,See description of related tender,active,2022-01-28T00:00:00,21000.0,GBP,2022-02-07T00:00:00,2022-05-02T00:00:00,2022-01-28T17:02:54
27555.awards.0,27555,74ae49ce-540f-4de1-a4d1-905f4a000b31,,See description of related tender,active,2021-12-06T00:00:00,18000.0,GBP,2022-01-12T00:00:00,2024-01-11T00:00:00,2022-01-28T17:07:11
27562.awards.0,27562,d24384b7-c6ff-4ea0-bf56-10fc92a7546a,,See description of related tender,active,2022-01-28T00:00:00,503588.48,GBP,2022-02-07T00:00:00,2022-08-15T00:00:00,2022-01-28T17:24:17
27559.awards.0,27559,c1efdc9a-7700-43d7-ada3-1edac5c33e6b,,See description of related tender,active,2022-01-28T00:00:00,55100.0,GBP,2022-01-31T00:00:00,2024-07-31T00:00:00,2022-01-28T17:19:27
27571.awards.0,27571,5354f5e0-5b7f-45c0-bbfb-19ed4362057c,,See description of related tender,active,2022-01-27T00:00:00,21454.91,GBP,2022-01-27T00:00:00,2022-02-28T00:00:00,2022-01-28T17:54:26
27569.awards.0,27569,68724e73-2bf6-4943-b6e1-cb04489ae4eb,,See description of related tender,active,2022-01-24T00:00:00,290826.0,GBP,2022-01-24T00:00:00,2022-04-20T00:00:00,2022-01-28T17:45:48
27564.awards.0,27564,0e4de63b-a9dd-43de-ace0-a261af5a99b1,,See description of related tender,active,2022-01-27T00:00:00,16664.0,GBP,2022-01-27T00:00:00,2022-03-03T00:00:00,2022-01-28T17:34:13
27565.awards.0,27565,f7d1acf1-94d1-4610-a673-2a4e3194e9e7,,See description of related tender,active,2022-01-24T00:00:00,18005.57,GBP,2022-01-25T00:00:00,2022-03-31T00:00:00,2022-01-28T17:34:42
27567.awards.0,27567,893440fa-44fd-4bd2-b919-02c21efcd842,,See description of related tender,active,2022-01-24T00:00:00,150000000.0,GBP,2022-01-24T00:00:00,2026-01-23T00:00:00,2022-01-28T17:45:06
27575.awards.0,27575,5d3d6c8e-1bf1-421e-81ea-896bb126751b,,See description of related tender,active,2022-01-28T00:00:00,76452.99,GBP,2021-11-30T00:00:00,2022-04-29T00:00:00,2021-07-30T16:21:09
27570.awards.0,27570,bf826020-d8e3-4589-b46d-e2b7c909d58f,,See description of related tender,active,2022-01-12T00:00:00,10051.25,GBP,2022-01-13T00:00:00,2022-03-31T00:00:00,2022-01-28T17:48:47
27573.awards.0,27573,a8676569-3f4e-4f4f-81c9-8ce4487d1ff6,,See description of related tender,active,2021-11-30T00:00:00,1222554.0,GBP,2022-01-28T00:00:00,2023-03-31T00:00:00,2022-01-28T18:35:03
